user_id;transaction_date;transaction_amount
101452;2024-01-28;333.82
101283;2024-01-23;295.3
101148;2024-01-24;188.08
101331;2024-01-08;409.92
100558;2024-01-01;478.27
101211;2024-01-22;326.46
100966;2024-01-28;477.04
100658;2024-01-11;10.9
100750;2024-01-03;382.84
100742;2024-01-02;95.59
100686;2024-01-17;439.65
100601;2024-01-02;438.74
101469;2024-01-22;180.17
100578;2024-01-14;320.49
101084;2024-01-03;114.74
101176;2024-01-21;181.48
100847;2024-01-23;283.98
100564;2024-01-06;275.29
101154;2024-01-26;29.61
101021;2024-01-24;350.37
100766;2024-01-11;427.18
100730;2024-01-07;381.32
100654;2024-01-22;23.93
101232;2024-01-12;211.68
100831;2024-01-09;218.84
100722;2024-01-19;407.58
100648;2024-01-26;266.87
101368;2024-01-06;412.31
101062;2024-01-05;268.72
100666;2024-01-08;105.43
101104;2024-01-19;61.14
101443;2024-01-05;106.37
101314;2024-01-05;206.03
101000;2024-01-17;227.07
100858;2024-01-01;206.74
101459;2024-01-28;201.18
100820;2024-01-30;349.8
100798;2024-01-12;315.74
101060;2024-01-08;87.33
100716;2024-01-26;77.92
101202;2024-01-01;237.38
101492;2024-01-11;157.26
101169;2024-01-15;386.28
100938;2024-01-21;176.82
101490;2024-01-26;151.41
101295;2024-01-25;484.67
101325;2024-01-15;49.72
101256;2024-01-30;358.48
101051;2024-01-15;412.89
101327;2024-01-10;99.4
101405;2024-01-13;119.3
100678;2024-01-26;450.33
100926;2024-01-11;17.83
101063;2024-01-09;318.46
100954;2024-01-06;228.89
101272;2024-01-25;327.99
101447;2024-01-19;138.95
101380;2024-01-11;375.55
100877;2024-01-21;341.56
100976;2024-01-25;397.75
100778;2024-01-02;339.55
100630;2024-01-12;80.74
101315;2024-01-12;326.54
101486;2024-01-08;420.14
101499;2024-01-30;160.25
100517;2024-01-03;235.17
100785;2024-01-25;271.55
101471;2024-01-11;86.52
100825;2024-01-28;198.39
100839;2024-01-20;291.39
101156;2024-01-29;174.91
100924;2024-01-28;498.03
100513;2024-01-29;355.3
101234;2024-01-30;27.66
100546;2024-01-27;404.42
101081;2024-01-08;146.11
100505;2024-01-28;125.32
100852;2024-01-10;297.16
101050;2024-01-23;167.45
100577;2024-01-21;390.11
100574;2024-01-25;218.55
101485;2024-01-20;82.74
101135;2024-01-21;19.81
101392;2024-01-04;264.5
100967;2024-01-21;300.35
101186;2024-01-08;212.4
100598;2024-01-01;244.73
101386;2024-01-16;409.05
100993;2024-01-17;330.17
100757;2024-01-06;28.02
100905;2024-01-25;480.15
101032;2024-01-30;302.92
100613;2024-01-28;287.45
101241;2024-01-26;117.7
100985;2024-01-09;58.36
100604;2024-01-02;279.31
101126;2024-01-14;35.14
100817;2024-01-05;347.57
100591;2024-01-09;345.36
101474;2024-01-12;450.37
100854;2024-01-22;22.48
100984;2024-01-15;293.94
100665;2024-01-06;463.03
100992;2024-01-22;213.55
101393;2024-01-09;348.95
100826;2024-01-02;492.32
101111;2024-01-10;331.48
100773;2024-01-06;332.81
100539;2024-01-07;466.89
100637;2024-01-27;142.02
101197;2024-01-30;87.69
100636;2024-01-07;388.04
100528;2024-01-09;60.32
101101;2024-01-05;211.44
100760;2024-01-23;347.26
101037;2024-01-07;305.49
100592;2024-01-14;339.92
101139;2024-01-15;249.95
101310;2024-01-19;81.38
101016;2024-01-13;10.7
100754;2024-01-07;388.53
101290;2024-01-30;380.59
101185;2024-01-21;297.22
101370;2024-01-29;498.85
100879;2024-01-22;152.69
101181;2024-01-09;225.59
100951;2024-01-15;35.26
101144;2024-01-07;447.78
101480;2024-01-17;470.39
100669;2024-01-24;152.09
100621;2024-01-12;28.21
101239;2024-01-02;81.88
100843;2024-01-13;17.62
100776;2024-01-25;262.7
101291;2024-01-15;252.32
101150;2024-01-11;163.57
101408;2024-01-04;161.49
101227;2024-01-12;224.14
100897;2024-01-02;37.06
101208;2024-01-12;434.9
101387;2024-01-26;325.78
101186;2024-01-15;288.48
101490;2024-01-23;17.24
101375;2024-01-02;222.06
101037;2024-01-12;186.07
101203;2024-01-20;392.9
100637;2024-01-30;172.19
100551;2024-01-22;181.72
100657;2024-01-10;216.09
101406;2024-01-29;472.57
101398;2024-01-01;78.05
100834;2024-01-05;469.26
100760;2024-01-04;211.54
100742;2024-01-18;165.23
100687;2024-01-29;299.54
101199;2024-01-21;223.29
101362;2024-01-23;290.72
100991;2024-01-12;142.32
100964;2024-01-23;372.12
101484;2024-01-04;408.78
100636;2024-01-08;309.14
100912;2024-01-08;305.01
101233;2024-01-27;249.83
100531;2024-01-24;468.67
101005;2024-01-15;59.03
100949;2024-01-22;189.65
100541;2024-01-28;174.06
101349;2024-01-01;405.07
101241;2024-01-03;302.24
101415;2024-01-07;204.48
100776;2024-01-28;201.31
100985;2024-01-05;141.12
101244;2024-01-16;152.41
100534;2024-01-16;139.85
101173;2024-01-22;270.61
100708;2024-01-04;387.18
101290;2024-01-19;149.2
101385;2024-01-25;81.04
101333;2024-01-26;95.24
100520;2024-01-05;231.62
100716;2024-01-27;324.06
101247;2024-01-30;409.7
101181;2024-01-30;12.09
100668;2024-01-16;245.54
100918;2024-01-14;318.49
101216;2024-01-15;443.42
100571;2024-01-26;174.01
100726;2024-01-27;471.24
100876;2024-01-29;182.19
100910;2024-01-09;464.52
101351;2024-01-04;184.95
100901;2024-01-22;393.23
100554;2024-01-17;43.23
100797;2024-01-29;403.17
100858;2024-01-09;232.68
101265;2024-01-08;358.07
100857;2024-01-06;107.18
100715;2024-01-09;346.81
100989;2024-01-28;318.93
101371;2024-01-20;89.21
101011;2024-01-30;329.35
100861;2024-01-25;219.01
100567;2024-01-24;38.14
100930;2024-01-27;259.73
101091;2024-01-29;52.6
100974;2024-01-13;15.27
100818;2024-01-24;469.16
100523;2024-01-04;76.64
100618;2024-01-08;250.22
101191;2024-01-03;193.12
101193;2024-01-01;453.31
100621;2024-01-25;225.85
100591;2024-01-14;330.65
101114;2024-01-13;113.16
101472;2024-01-27;261.87
101462;2024-01-17;301.26
101480;2024-01-05;278.82
101152;2024-01-21;107.72
100893;2024-01-03;407.56
100983;2024-01-19;120.62
101094;2024-01-24;23.09
100610;2024-01-08;377.3
100507;2024-01-02;167.88
100956;2024-01-28;491.97
100970;2024-01-11;240.54
100723;2024-01-07;280.01
101231;2024-01-18;192.09
101487;2024-01-17;475.05
101303;2024-01-29;427.54
101117;2024-01-02;466.9
101077;2024-01-13;439.67
100524;2024-01-30;43.28
100908;2024-01-18;63.53
101266;2024-01-23;460.76
100703;2024-01-21;335.74
101085;2024-01-16;433.13
100968;2024-01-15;189.75
100779;2024-01-09;115.84
101003;2024-01-09;344.39
100714;2024-01-04;417.65
101223;2024-01-02;324.81
101000;2024-01-23;337.88
101108;2024-01-30;432.93
100747;2024-01-07;472.99
101334;2024-01-16;374.81
101264;2024-01-21;372.02
101022;2024-01-22;459.32
101256;2024-01-01;148.08
101187;2024-01-19;498.18
101471;2024-01-22;124.73
100545;2024-01-02;490.85
101025;2024-01-13;380.84
101412;2024-01-17;312.42
101205;2024-01-02;138.59
100587;2024-01-27;352.49
101363;2024-01-08;284.94
100601;2024-01-13;125.7
101148;2024-01-20;358.58
101033;2024-01-08;212.12
100660;2024-01-13;411.45
100604;2024-01-16;53.0
100617;2024-01-19;119.48
100568;2024-01-10;273.01
101404;2024-01-20;135.82
101079;2024-01-08;53.2
101051;2024-01-28;266.47
101446;2024-01-24;342.9
100570;2024-01-08;410.67
100758;2024-01-01;113.86
101087;2024-01-06;57.99
101163;2024-01-08;13.38
101044;2024-01-30;411.08
101345;2024-01-18;54.2
101335;2024-01-05;40.9
100684;2024-01-14;240.41
100815;2024-01-26;104.87
101174;2024-01-19;415.1
100997;2024-01-13;72.49
101189;2024-01-01;146.88
101084;2024-01-20;227.43
101263;2024-01-10;244.38
101049;2024-01-15;172.22
101009;2024-01-24;379.56
101056;2024-01-09;83.64
101075;2024-01-20;52.74
100727;2024-01-17;490.41
100576;2024-01-10;468.96
100889;2024-01-12;73.62
100547;2024-01-17;398.34
101242;2024-01-01;49.79
100792;2024-01-05;322.91
100648;2024-01-04;44.32
100585;2024-01-18;479.0
101495;2024-01-05;497.51
101409;2024-01-07;88.71
101232;2024-01-16;408.94
100954;2024-01-23;21.84
100514;2024-01-13;135.13
101352;2024-01-26;203.31
100897;2024-01-14;167.75
100827;2024-01-30;468.84
100721;2024-01-26;63.6
101213;2024-01-12;378.1
100883;2024-01-03;126.07
101215;2024-01-23;184.18
100905;2024-01-20;51.24
100732;2024-01-05;284.19
100575;2024-01-07;457.91
100919;2024-01-28;240.57
101028;2024-01-18;225.57
101281;2024-01-30;198.86
100880;2024-01-15;306.83
100860;2024-01-18;293.34
101243;2024-01-18;51.04
101421;2024-01-01;100.06
101255;2024-01-28;313.12
101045;2024-01-08;121.33
101113;2024-01-19;498.25
100927;2024-01-23;478.57
100824;2024-01-16;199.28
100847;2024-01-15;396.92
100561;2024-01-10;472.49
100873;2024-01-28;22.06
101455;2024-01-10;361.02
100557;2024-01-06;424.28
100877;2024-01-13;235.41
100643;2024-01-05;265.57
100641;2024-01-02;367.03
100962;2024-01-16;182.36
100563;2024-01-30;133.24
101424;2024-01-03;332.04
101481;2024-01-06;427.13
100865;2024-01-07;152.45
101291;2024-01-22;53.86
100597;2024-01-12;236.95
101312;2024-01-02;46.01
101389;2024-01-22;490.39
101323;2024-01-30;184.55
101245;2024-01-03;295.47
100627;2024-01-09;295.0
101365;2024-01-18;267.73
101313;2024-01-19;399.25
101073;2024-01-25;42.39
100586;2024-01-05;263.0
101086;2024-01-08;152.12
101201;2024-01-25;114.13
100603;2024-01-21;305.97
101474;2024-01-15;38.07
101434;2024-01-03;46.71
100644;2024-01-18;283.92
100572;2024-01-26;156.65
100734;2024-01-12;290.78
101065;2024-01-09;143.73
101338;2024-01-16;255.86
100663;2024-01-29;400.72
100552;2024-01-03;113.94
101321;2024-01-05;299.48
101252;2024-01-05;404.22
100506;2024-01-27;54.38
100990;2024-01-21;329.8
100656;2024-01-22;98.4
101102;2024-01-26;381.96
101144;2024-01-12;97.48
100626;2024-01-20;228.87
100655;2024-01-30;379.91
101209;2024-01-14;420.32
101447;2024-01-15;383.96
100950;2024-01-24;392.91
101146;2024-01-14;74.95
100916;2024-01-11;113.16
100939;2024-01-20;274.68
101288;2024-01-04;298.38
100852;2024-01-23;206.41
101023;2024-01-10;139.31
101399;2024-01-06;289.62
101016;2024-01-09;451.65
100647;2024-01-24;216.29
101329;2024-01-01;135.5
101012;2024-01-10;136.83
100589;2024-01-30;111.54
101457;2024-01-16;179.4
100706;2024-01-16;410.68
101017;2024-01-06;309.13
101437;2024-01-29;22.58
101418;2024-01-29;230.79
101496;2024-01-24;312.43
100744;2024-01-22;390.93
100942;2024-01-11;19.55
100900;2024-01-13;229.47
100606;2024-01-03;340.01
100685;2024-01-07;156.11
100658;2024-01-27;245.28
100866;2024-01-10;29.95
101088;2024-01-17;37.63
100868;2024-01-09;102.17
100632;2024-01-19;409.05
100839;2024-01-17;339.4
100638;2024-01-07;226.8
100978;2024-01-24;491.0
100979;2024-01-06;460.0
100771;2024-01-11;366.16
100724;2024-01-10;259.55
100937;2024-01-30;330.34
101473;2024-01-15;241.53
101104;2024-01-20;114.93
101376;2024-01-12;167.34
100853;2024-01-09;166.59
100902;2024-01-17;262.65
100630;2024-01-09;411.2
101475;2024-01-28;62.33
100850;2024-01-03;41.47
101162;2024-01-28;296.69
101138;2024-01-07;127.12
100678;2024-01-30;211.42
101463;2024-01-23;72.87
100700;2024-01-24;330.37
100781;2024-01-30;403.7
100981;2024-01-02;283.16
100690;2024-01-08;446.7
100686;2024-01-13;191.86
100608;2024-01-07;182.15
100856;2024-01-09;57.05
101396;2024-01-14;469.04
100874;2024-01-27;133.53
100819;2024-01-24;411.03
101192;2024-01-04;217.53
101078;2024-01-26;174.61
100833;2024-01-13;445.83
100664;2024-01-02;310.26
100661;2024-01-17;432.02
101004;2024-01-26;429.83
100600;2024-01-01;378.67
101488;2024-01-25;149.8
100774;2024-01-09;376.74
100998;2024-01-05;111.65
100961;2024-01-07;211.42
101411;2024-01-20;131.04
100795;2024-01-24;354.29
100735;2024-01-12;358.55
100607;2024-01-19;99.37
101139;2024-01-29;10.96
100579;2024-01-04;293.0
100802;2024-01-15;356.77
101278;2024-01-19;34.4
100542;2024-01-17;319.36
100537;2024-01-24;112.02
101273;2024-01-07;120.97
101431;2024-01-19;32.74
101359;2024-01-12;339.1
101456;2024-01-24;145.43
101155;2024-01-07;19.82
101042;2024-01-20;465.06
100838;2024-01-18;402.51
100763;2024-01-18;44.91
101151;2024-01-13;301.33
101121;2024-01-28;243.67
100920;2024-01-05;260.75
101368;2024-01-15;16.73
100851;2024-01-13;250.79
100963;2024-01-13;409.12
100846;2024-01-20;232.6
100959;2024-01-23;164.75
100680;2024-01-22;392.67
100736;2024-01-20;343.9
101459;2024-01-26;441.3
101062;2024-01-02;147.26
101493;2024-01-18;177.8
101257;2024-01-10;140.94
100811;2024-01-28;455.68
100522;2024-01-04;120.56
101476;2024-01-14;55.94
101381;2024-01-21;199.26
100805;2024-01-25;248.46
100957;2024-01-09;423.27
100988;2024-01-03;446.16
101367;2024-01-19;206.21
100867;2024-01-08;409.65
100666;2024-01-12;13.23
101006;2024-01-17;296.3
100924;2024-01-26;237.56
101157;2024-01-25;115.89
100849;2024-01-03;165.13
100768;2024-01-30;178.1
100546;2024-01-16;354.87
101405;2024-01-24;137.68
101101;2024-01-27;344.04
100709;2024-01-12;271.6
101429;2024-01-11;443.76
100913;2024-01-04;409.94
101466;2024-01-17;159.54
100791;2024-01-02;105.65
100809;2024-01-06;480.57
101350;2024-01-25;52.54
100578;2024-01-26;109.73
100940;2024-01-18;277.25
101435;2024-01-19;268.67
100580;2024-01-06;13.69
101468;2024-01-04;81.24
100837;2024-01-15;22.45
100928;2024-01-18;125.24
101128;2024-01-30;259.83
101268;2024-01-18;361.7
101436;2024-01-29;149.76
101259;2024-01-27;194.32
101150;2024-01-25;15.89
101122;2024-01-21;65.76
100890;2024-01-27;28.79
100782;2024-01-20;352.26
101408;2024-01-30;438.25
100914;2024-01-14;255.52
100553;2024-01-29;214.44
101197;2024-01-24;99.38
101328;2024-01-26;270.57
100535;2024-01-27;416.1
101217;2024-01-24;354.36
100510;2024-01-14;415.84
101059;2024-01-28;326.16
100845;2024-01-29;267.27
101419;2024-01-18;390.51
100625;2024-01-20;78.74
100800;2024-01-04;232.74
100965;2024-01-23;397.54
101397;2024-01-19;217.12
101253;2024-01-06;19.05
101110;2024-01-23;150.91
100948;2024-01-07;174.8
101485;2024-01-24;469.73
100650;2024-01-10;296.31
101272;2024-01-10;306.24
101320;2024-01-15;144.16
101081;2024-01-12;183.62
101453;2024-01-28;350.09
101400;2024-01-15;390.42
100854;2024-01-01;322.77
100798;2024-01-01;236.67
101443;2024-01-15;78.42
100881;2024-01-28;216.61
100891;2024-01-04;138.0
101433;2024-01-06;204.51
100717;2024-01-06;332.58
100595;2024-01-09;240.22
101083;2024-01-05;294.0
101318;2024-01-25;214.52
101218;2024-01-18;438.71
100764;2024-01-16;456.75
100505;2024-01-23;74.47
101297;2024-01-27;288.58
100801;2024-01-23;239.22
100536;2024-01-02;455.72
101467;2024-01-22;360.4
101307;2024-01-03;416.16
100646;2024-01-11;387.05
100671;2024-01-18;149.85
100790;2024-01-05;128.35
101438;2024-01-13;354.28
100756;2024-01-04;240.24
100952;2024-01-07;418.71
100573;2024-01-04;367.97
101344;2024-01-18;361.92
100740;2024-01-02;234.28
100826;2024-01-09;61.35
100592;2024-01-15;201.36
100863;2024-01-06;37.11
100640;2024-01-12;121.6
101356;2024-01-23;142.66
100695;2024-01-14;471.56
101070;2024-01-11;452.66
101384;2024-01-13;106.73
101442;2024-01-23;146.39
101304;2024-01-05;119.83
100943;2024-01-01;133.62
101214;2024-01-24;37.64
101176;2024-01-21;246.16
101058;2024-01-25;95.81
100994;2024-01-06;310.6
100631;2024-01-03;456.95
100598;2024-01-29;364.16
100518;2024-01-18;180.8
101470;2024-01-03;12.48
101107;2024-01-17;158.66
101449;2024-01-25;264.3
101119;2024-01-27;490.96
101147;2024-01-28;128.58
100615;2024-01-22;278.08
101336;2024-01-15;182.03
101125;2024-01-20;466.84
101460;2024-01-17;483.44
101235;2024-01-02;53.86
100683;2024-01-16;204.16
100500;2024-01-21;97.92
100707;2024-01-16;168.83
101001;2024-01-14;464.65
101057;2024-01-06;293.28
100550;2024-01-16;160.23
101054;2024-01-28;412.62
101165;2024-01-21;287.81
101227;2024-01-02;236.56
100993;2024-01-27;179.96
100984;2024-01-06;10.56
101112;2024-01-15;460.1
100923;2024-01-03;360.58
101136;2024-01-27;295.27
100878;2024-01-03;66.6
100828;2024-01-08;418.11
100904;2024-01-23;389.68
101413;2024-01-13;133.01
100938;2024-01-04;440.97
101123;2024-01-18;474.67
100967;2024-01-26;467.12
100729;2024-01-10;36.12
101052;2024-01-04;373.12
101317;2024-01-25;393.45
100995;2024-01-30;399.01
100622;2024-01-08;351.18
100513;2024-01-09;72.43
100730;2024-01-12;397.62
100515;2024-01-28;85.49
100832;2024-01-11;278.19
101339;2024-01-01;131.65
101034;2024-01-30;113.29
100577;2024-01-07;158.13
101222;2024-01-07;132.26
100775;2024-01-29;193.93
100673;2024-01-09;127.57
101164;2024-01-10;209.94
101285;2024-01-21;191.27
101340;2024-01-19;107.81
100528;2024-01-14;168.0
101254;2024-01-08;481.27
100555;2024-01-24;73.31
100972;2024-01-28;274.63
100633;2024-01-04;261.61
100841;2024-01-02;392.28
100960;2024-01-05;203.22
100670;2024-01-28;350.54
101090;2024-01-20;430.27
100564;2024-01-13;224.47
101064;2024-01-04;208.62
101204;2024-01-20;258.72
101142;2024-01-10;265.22
100870;2024-01-29;308.54
101177;2024-01-26;272.91
100583;2024-01-18;482.58
100623;2024-01-08;448.03
100699;2024-01-24;223.24
100987;2024-01-30;312.49
101251;2024-01-15;346.17
100725;2024-01-21;390.94
101452;2024-01-21;453.1
101357;2024-01-22;76.6
101229;2024-01-26;120.32
100986;2024-01-16;41.8
100569;2024-01-08;156.07
101374;2024-01-12;220.16
100634;2024-01-19;410.44
100977;2024-01-04;497.4
101166;2024-01-15;89.39
100652;2024-01-03;227.25
101494;2024-01-23;350.91
100909;2024-01-17;35.11
101325;2024-01-14;424.22
101030;2024-01-19;281.74
100814;2024-01-08;333.27
100980;2024-01-06;52.03
101316;2024-01-05;280.65
101002;2024-01-08;100.66
100976;2024-01-22;96.86
100944;2024-01-21;108.59
101360;2024-01-09;62.42
100665;2024-01-07;234.88
100921;2024-01-01;123.01
101160;2024-01-09;438.5
101275;2024-01-12;61.07
100783;2024-01-08;376.53
100701;2024-01-14;297.59
101348;2024-01-01;271.43
100694;2024-01-14;365.68
100973;2024-01-24;189.68
101440;2024-01-12;427.28
101354;2024-01-06;191.95
100539;2024-01-17;166.28
100529;2024-01-30;261.62
100538;2024-01-27;152.75
100844;2024-01-26;241.37
100669;2024-01-17;491.32
101248;2024-01-07;409.27
100517;2024-01-14;244.87
100722;2024-01-01;116.39
101393;2024-01-07;59.12
101124;2024-01-10;201.48
100677;2024-01-25;392.21
100887;2024-01-26;312.41
101066;2024-01-20;41.81
101301;2024-01-20;431.42
100619;2024-01-12;143.44
101043;2024-01-09;391.49
101486;2024-01-02;274.02
101196;2024-01-20;238.85
101134;2024-01-27;306.65
101309;2024-01-11;298.05
101240;2024-01-13;395.17
100941;2024-01-15;483.09
100931;2024-01-28;267.46
100929;2024-01-29;462.05
100713;2024-01-03;437.65
101021;2024-01-02;460.91
100922;2024-01-27;83.1
101211;2024-01-20;381.86
101032;2024-01-23;487.76
101194;2024-01-17;435.96
100502;2024-01-22;10.56
100525;2024-01-04;449.35
100504;2024-01-29;358.54
100806;2024-01-18;71.96
100999;2024-01-12;215.81
100503;2024-01-01;106.5
101234;2024-01-22;132.16
100738;2024-01-11;195.0
100817;2024-01-06;364.6
100830;2024-01-07;359.8
100519;2024-01-08;77.0
100785;2024-01-22;38.37
101293;2024-01-02;301.89
101287;2024-01-21;282.66
101498;2024-01-22;189.09
101219;2024-01-21;228.37
101221;2024-01-18;215.32
101332;2024-01-26;301.4
101246;2024-01-28;425.75
100951;2024-01-18;218.94
101226;2024-01-19;481.46
100540;2024-01-21;197.23
100825;2024-01-26;359.7
100674;2024-01-20;160.95
101295;2024-01-11;459.01
100753;2024-01-14;317.39
101120;2024-01-29;313.65
101237;2024-01-02;13.33
100741;2024-01-06;15.61
101479;2024-01-18;425.79
100807;2024-01-23;117.93
100804;2024-01-27;260.76
101337;2024-01-23;132.34
101391;2024-01-03;44.12
100958;2024-01-08;34.92
101097;2024-01-08;403.8
101432;2024-01-24;95.5
100639;2024-01-11;214.26
100620;2024-01-20;220.37
100820;2024-01-19;246.66
101441;2024-01-25;270.15
101311;2024-01-24;143.61
100875;2024-01-08;261.16
100704;2024-01-04;75.23
100829;2024-01-10;432.78
100899;2024-01-24;95.76
100733;2024-01-22;373.45
100565;2024-01-24;224.17
101076;2024-01-04;193.43
100780;2024-01-01;197.75
100933;2024-01-12;29.48
101324;2024-01-22;23.48
101292;2024-01-08;423.35
101482;2024-01-23;235.06
101207;2024-01-24;420.5
101179;2024-01-19;459.89
100917;2024-01-05;76.56
101331;2024-01-24;422.67
100556;2024-01-06;263.37
101145;2024-01-11;115.96
101343;2024-01-21;212.84
101185;2024-01-30;107.75
100751;2024-01-30;364.67
100975;2024-01-19;345.76
100616;2024-01-05;398.63
101394;2024-01-01;375.3
100588;2024-01-25;275.48
100720;2024-01-25;235.81
100932;2024-01-28;71.42
101417;2024-01-03;60.97
101127;2024-01-04;451.65
100691;2024-01-13;257.94
100906;2024-01-14;298.63
100884;2024-01-06;221.05
101489;2024-01-16;203.7
101050;2024-01-17;405.44
100543;2024-01-03;422.37
101106;2024-01-23;121.06
101372;2024-01-26;187.01
100777;2024-01-04;478.15
101171;2024-01-28;365.43
101143;2024-01-02;160.5
101036;2024-01-21;247.71
100710;2024-01-16;211.33
100894;2024-01-16;51.09
101310;2024-01-05;293.73
100892;2024-01-14;108.57
101169;2024-01-14;228.43
101239;2024-01-10;195.36
100672;2024-01-06;369.78
100702;2024-01-14;205.83
100757;2024-01-26;394.68
100509;2024-01-14;159.78
101111;2024-01-27;411.22
101026;2024-01-17;378.93
100862;2024-01-29;123.55
101279;2024-01-17;173.74
100971;2024-01-30;102.29
100653;2024-01-29;302.28
101377;2024-01-18;225.3
101277;2024-01-30;432.2
100822;2024-01-30;355.75
100594;2024-01-25;311.4
100697;2024-01-29;452.86
101063;2024-01-15;397.13
101175;2024-01-24;44.85
100843;2024-01-21;421.13
100898;2024-01-28;295.19
100793;2024-01-29;388.32
101492;2024-01-11;308.74
101061;2024-01-30;429.39
100712;2024-01-13;155.31
101095;2024-01-24;159.33
